IssueNo,number
170507038,1,4,4
170507039,1,2,5
170507040,1,5,6
170507041,1,4,4
170507042,3,3,4
170507043,2,4,4
170507044,1,1,2
170507045,2,2,6
170507046,3,3,3
170507047,1,4,5
170507048,3,4,6
170507049,1,3,5
170507050,2,2,5
170507051,3,4,6
170507052,2,2,3
170507053,3,4,4
170507054,2,2,5
170507055,1,4,6
170507056,1,2,6
170507057,1,2,6
170507058,4,5,6
170507059,2,3,6
170507060,1,1,4
170507061,1,4,6
170507062,3,4,5
170507063,1,1,6
170507064,2,3,3
170507065,4,5,5
170507066,1,3,4
170507067,2,4,6
170507068,1,1,1
170507069,1,2,4
170507070,1,2,3
170507071,2,3,4
170507072,1,2,5
170507073,3,4,5
170508001,2,4,4
170508002,1,1,2
170508003,4,4,5
170508004,1,5,6
170508005,4,4,5
170508006,2,3,3
170508007,1,4,6
170508008,1,1,4
170508009,2,3,4
170508010,1,2,5
170508011,3,4,5
170508012,1,6,6
170508013,2,3,6
170508014,3,3,5
170508015,3,3,5
170508016,1,3,3
170508017,2,6,6
170508018,1,4,5
170508019,6,6,6
170508020,1,2,4
170508021,1,2,2
170508022,2,6,6
170508023,2,3,5
170508024,3,5,6
170508025,1,2,2
170508026,2,5,5
170508027,4,5,6
170508028,2,2,6
170508029,1,4,5
170508030,2,4,5
170508031,2,5,6
170508032,2,4,6
170508033,2,3,5
170508034,2,3,4
170508035,1,3,3
170508036,3,4,5
170508037,1,5,6
170508038,1,2,3
170508039,2,4,5
170508040,2,4,5
170508041,2,3,5
170508042,5,5,6
170508043,2,3,6
170508044,2,2,5
170508045,1,1,3
170508046,2,6,6
170508047,2,2,3
170508048,5,6,6
170508049,1,4,5
170508050,2,3,5
170508051,2,4,6
170508052,3,6,6
170508053,1,2,4
170508054,1,5,6
170508055,2,5,6
170508056,1,2,5
170508057,4,5,6
170508058,3,4,6
170508059,4,5,6
170508060,2,4,6
170508061,1,1,3
170508062,1,3,3
170508063,1,3,6
170508064,2,2,4
170508065,3,3,6
170508066,1,5,6
170508067,4,4,6
170508068,1,6,6
170508069,3,3,6
170508070,1,2,2
170508071,1,3,3
170508072,2,3,6
170508073,1,3,5
170509001,1,2,2
170509002,4,5,5
170509003,1,1,6
170509004,3,4,6
170509005,1,1,2
170509006,1,3,5
170509007,1,3,5
170509008,2,6,6
170509009,1,1,4
170509010,1,3,4
170509011,1,1,5
170509012,4,4,5
170509013,2,2,5
170509014,1,1,3
170509015,1,1,2
170509016,3,4,4
170509017,1,1,6
170509018,3,5,6
170509019,4,4,4
170509020,1,3,5
170509021,3,5,5
170509022,1,2,5
170509023,1,3,3
170509024,2,3,4
170509025,1,3,6
170509026,3,5,6
170509027,2,3,3
170509028,2,4,5
170509029,1,3,6
170509030,4,4,6
170509031,4,6,6
170509032,2,2,2
170509033,2,6,6
170509034,1,1,2
170509035,1,2,3
170509036,4,5,6
170509037,3,5,5
170509038,2,4,5
170509039,2,2,2
170509040,1,4,5
170509041,1,5,6
170509042,3,3,4
170509043,1,4,5
170509044,2,3,6
170509045,1,1,2
170509046,1,1,6
170509047,2,3,6
170509048,2,6,6
170509049,4,6,6
170509050,1,3,5
170509051,3,3,5
170509052,1,1,4
170509053,4,4,6
170509054,1,3,3
170509055,2,5,5
170509056,3,5,6
170509057,4,4,6
170509058,1,2,6
170509059,3,6,6
170509060,1,6,6
170509061,1,5,6
170509062,2,4,5
170509063,1,2,6
170509064,4,5,6
170509065,3,5,5
170509066,1,2,5
170509067,2,5,5
170509068,1,5,5
170509069,2,3,4
170509070,5,6,6
170509071,2,3,4
170509072,2,3,6
170509073,3,4,4
170510001,2,3,3
170510002,4,5,6
170510003,2,6,6
170510004,2,4,5
170510005,3,5,6
170510006,1,2,4
170510007,3,4,5
170510008,2,2,4
170510009,4,5,6
170510010,1,6,6
170510011,4,5,6
170510012,1,4,4
170510013,2,2,2
170510014,2,2,6
170510015,2,2,5
170510016,2,3,5
170510017,1,4,4
170510018,5,5,6
170510019,3,4,6
170510020,3,4,6
170510021,3,4,5
170510022,1,2,6
170510023,2,2,3
170510024,2,2,6
170510025,4,4,5
170510026,1,4,5
170510027,1,2,2
170510028,2,4,5
170510029,1,3,6
170510030,1,2,5
170510031,1,4,6
170510032,3,5,6
170510033,1,2,6
170510034,3,5,5
170510035,3,6,6
170510036,1,4,5
170510037,1,4,6
170510038,1,4,6
170510039,1,2,5
170510040,3,3,6
170510041,1,3,4
170510042,2,2,3
170510043,1,2,2
170510044,1,3,5
170510045,2,6,6
170510046,4,6,6
170510047,1,2,3
170510048,1,1,3
170510049,3,4,5
170510050,4,6,6
170510051,2,3,5
170510052,2,4,5
170510053,1,3,6
170510054,4,4,4
170510055,1,2,3
170510056,2,2,5
170510057,2,4,6
170510058,3,5,6
170510059,2,4,6
170510060,2,4,6
170510061,1,1,4
170510062,1,6,6
170510063,1,2,6
170510064,2,3,3
170510065,1,6,6
170510066,1,2,5
170510067,1,4,6
170510068,1,2,5
170510069,3,3,4
170510070,3,4,5
170510071,2,2,4
170510072,1,1,3
170510073,3,3,6
170511001,2,3,4
170511002,1,1,6
170511003,2,5,6
170511004,3,5,6
170511005,2,4,5
170511006,1,6,6
170511007,3,3,3
170511008,2,5,6
170511009,1,2,4
170511010,1,3,4
170511011,4,5,6
170511012,1,4,5
170511013,5,5,6
170511014,1,3,6
170511015,1,3,5
170511016,4,5,6
170511017,3,5,6
170511018,1,3,4
170511019,2,3,6
170511020,1,5,5
170511021,3,4,5
170511022,1,1,3
170511023,1,3,4
170511024,3,6,6
170511025,6,6,6
170511026,1,5,5
170511027,1,2,3
170511028,1,6,6
170511029,2,4,5
170511030,3,5,5
170511031,3,5,5
170511032,2,5,6
170511033,1,4,5
170511034,4,4,5
170511035,1,1,4
170511036,1,3,5
170511037,2,2,6
170511038,2,3,3
170511039,2,3,5
170511040,1,3,6
170511041,2,3,6
170511042,2,5,5
170511043,2,3,4
170511044,2,2,6
170511045,3,4,6
170511046,2,3,6
170511047,1,3,4
170511048,2,5,6
170511049,1,2,6
170511050,2,5,5
170511051,2,3,4
170511052,5,5,5
170511053,1,2,2
170511054,2,2,4
170511055,2,4,6
170511056,1,4,5
170511057,1,3,3
170511058,1,4,6
170511059,1,2,3
170511060,1,4,5
170511061,2,6,6
170511062,1,1,5
170511063,2,4,4
170511064,2,5,6
170511065,1,4,6
170511066,1,3,6
170511067,2,3,3
170511068,1,5,6
170511069,1,4,6
170511070,1,6,6
170511071,4,5,5
170511072,3,4,6
170511073,2,4,6
170512001,2,2,3
170512002,1,2,2
170512003,1,2,4
170512004,4,6,6
170512005,2,3,5
170512006,2,5,6
170512007,2,3,4
170512008,1,1,5
170512009,3,5,5
170512010,1,2,5
170512011,2,4,5
170512012,1,2,6
170512013,1,2,6
170512014,3,4,5
170512015,3,4,4
170512016,1,3,4
170512017,3,3,4
170512018,2,5,5
170512019,1,4,6
170512020,1,5,5
170512021,2,2,4
170512022,1,3,6
170512023,2,3,5
170512024,1,4,6
170512025,1,5,5
170512026,1,2,6
170512027,2,4,6
170512028,1,3,5
170512029,1,3,3
170512030,1,5,6
170512031,4,6,6
170512032,3,6,6
170512033,1,2,4
170512034,2,4,6
170512035,3,5,6
170512036,1,2,3
170512037,1,2,2
170512038,1,4,5
170512039,2,4,6
170512040,1,3,4
170512041,2,3,3
170512042,1,4,5
170512043,5,5,6
170512044,2,4,5
170512045,1,2,6
170512046,1,4,4
170512047,3,4,6
170512048,1,2,3
170512049,1,4,5
170512050,3,5,6
170512051,1,1,3
170512052,2,5,5
170512053,1,4,6
170512054,3,4,6
170512055,2,3,5
170512056,1,1,3
170512057,1,5,6
170512058,1,3,4
170512059,3,5,6
170512060,1,3,4
170512061,3,5,6
170512062,1,1,2
170512063,2,3,6
170512064,1,5,6
170512065,1,2,6
170512066,1,1,2
170512067,2,2,5
170512068,1,5,6
170512069,1,2,6
170512070,4,4,4
170512071,1,1,2
170512072,1,4,4
170512073,1,1,5
170513001,1,2,5
170513002,2,3,5
170513003,1,2,5
170513004,2,4,6
170513005,3,6,6
170513006,1,2,3
170513007,1,4,6
170513008,4,5,6
170513009,1,4,4
170513010,4,5,6
170513011,4,5,5
170513012,3,3,4
170513013,2,5,6
170513014,3,5,6
170513015,1,4,6
170513016,1,2,6
170513017,3,3,5
170513018,1,5,6
170513019,3,4,6
170513020,4,5,6
170513021,1,1,5
170513022,2,2,3
170513023,3,5,6
170513024,2,3,6
170513025,2,2,6
170513026,1,3,6
170513027,2,4,5
170513028,2,2,6
170513029,2,3,5
170513030,1,2,4
170513031,2,2,4
170513032,1,1,3
170513033,2,4,6
170513034,2,4,4
170513035,1,1,4
170513036,5,6,6
170513037,3,6,6
170513038,2,3,5
170513039,1,1,4
170513040,1,2,5
170513041,2,4,5
170513042,1,2,2
170513043,1,1,4
170513044,1,1,2
170513045,1,1,4
170513046,1,3,4
170513047,2,5,5
170513048,1,3,3
170513049,1,2,4
170513050,3,5,6
170513051,1,1,4
170513052,4,5,5
170513053,1,2,2
170513054,4,4,6
170513055,2,3,5
170513056,3,5,5
170513057,3,5,6
170513058,2,2,5
170513059,1,1,6
170513060,3,3,5
170513061,1,4,6
170513062,2,3,6
170513063,1,2,2
170513064,2,4,6
170513065,4,4,6
170513066,1,2,6
170513067,1,5,6
170513068,1,3,3
170513069,2,5,6
170513070,1,4,5
170513071,3,4,4
170513072,2,3,4
170513073,1,2,6
170514001,1,1,5
170514002,5,5,6
170514003,3,4,5
170514004,1,4,6
170514005,1,3,4
170514006,1,5,5
170514007,6,6,6
170514008,1,3,6
170514009,2,2,3
170514010,4,5,5
170514011,2,3,5
170514012,1,4,5
170514013,1,4,6
170514014,1,2,5
170514015,1,5,5
170514016,2,4,4
170514017,3,3,6
170514018,3,4,4
170514019,3,3,6
170514020,2,2,3
170514021,3,4,6
170514022,3,3,6
170514023,1,3,4
170514024,4,6,6
170514025,1,2,2
170514026,1,3,6
170514027,2,3,5
170514028,3,5,6
170514029,2,3,4
170514030,2,6,6
170514031,2,4,5
170514032,1,1,6
170514033,3,4,5
170514034,1,2,2
170514035,1,1,4
170514036,1,1,5
170514037,1,2,3
170514038,3,6,6
170514039,5,6,6
170514040,1,2,3
170514041,2,3,3
170514042,2,3,6
170514043,1,2,3
170514044,1,1,2
170514045,1,2,3
170514046,3,3,5
170514047,1,2,6
170514048,1,2,5
170514049,2,2,6
170514050,2,3,4
170514051,3,4,4
170514052,2,3,5
170514053,1,4,6
170514054,3,4,5
170514055,4,5,5
170514056,3,4,5
170514057,1,1,4
170514058,1,3,3
170514059,1,2,6
170514060,3,3,6
170514061,1,1,4
170514062,1,3,5
170514063,2,5,5
170514064,2,2,3
170514065,1,3,4
170514066,2,2,3
170514067,4,6,6
170514068,3,6,6
170514069,4,4,4
170514070,1,3,6
170514071,4,4,5
170514072,1,1,1
170514073,1,3,6
170515001,2,3,6
170515002,1,4,5
170515003,1,2,5
170515004,2,2,6
170515005,3,3,4
170515006,2,2,3
170515007,2,4,5
170515008,3,3,4
170515009,1,1,4
170515010,2,4,6
170515011,1,1,6
170515012,3,4,6
170515013,4,5,5
170515014,1,3,4
170515015,4,5,6
170515016,2,5,6
170515017,2,5,6
170515018,1,2,4
170515019,1,2,6
170515020,3,4,6
170515021,1,3,4
170515022,3,3,5
170515023,2,4,6
170515024,2,3,5
170515025,1,2,2
170515026,1,6,6
170515027,3,5,6
170515028,1,3,5
170515029,3,4,6
170515030,1,1,2
170515031,1,2,4
170515032,1,1,2
170515033,1,1,5
170515034,1,2,4
170515035,2,3,5
170515036,3,3,6
170515037,1,3,6
170515038,4,5,6
170515039,1,2,6
170515040,2,2,6
170515041,1,2,2
170515042,2,6,6
170515043,3,4,5
170515044,2,4,6
170515045,4,6,6
170515046,3,3,3
170515047,2,2,4
170515048,1,1,6
170515049,2,5,6
170515050,1,3,6
170515051,1,1,3
170515052,2,6,6
170515053,1,2,3
170515054,1,1,1
170515055,2,3,3
170515056,3,4,6
170515057,2,3,4
170515058,1,4,6
170515059,4,5,5
170515060,1,3,6
170515061,2,2,3
170515062,1,3,3
170515063,2,2,5
170515064,2,4,6
170515065,1,5,5
170515066,3,4,5
170515067,2,4,5
170515068,1,3,4
170515069,2,2,2
170515070,1,5,5
170515071,5,5,6
170515072,2,4,6
170515073,4,6,6
170516001,3,3,4
170516002,2,2,4
170516003,2,3,6
170516004,1,3,5
170516005,2,3,4
170516006,4,5,6
170516007,1,6,6
170516008,2,3,6
170516009,1,3,5
170516010,1,2,5
170516011,1,5,6
170516012,1,4,6
170516013,1,4,6
170516014,3,5,6
170516015,1,3,5
170516016,1,3,6
170516017,4,4,6
170516018,2,4,5
170516019,2,2,2
170516020,1,1,4
170516021,3,6,6
170516022,1,2,5
170516023,2,4,5
170516024,1,3,4
170516025,2,3,4
170516026,5,5,6
170516027,2,3,4
170516028,1,4,6
170516029,1,3,3
170516030,4,4,6
170516031,1,1,1
170516032,4,6,6
170516033,4,5,5
170516034,1,6,6
170516035,3,3,4
170516036,3,4,6
170516037,4,5,5
170516038,1,4,6
170516039,4,4,4
170516040,2,4,6
170516041,2,3,6
170516042,1,2,4
170516043,2,2,2
170516044,1,2,5
170516045,3,3,3
170516046,2,6,6
170516047,1,1,5
170516048,1,1,4
170516049,3,4,6
170516050,2,4,5
170516051,1,2,6
170516052,1,2,6
170516053,1,3,6
170516054,1,5,5
170516055,2,4,5
170516056,3,3,6
170516057,2,3,4
170516058,1,2,6
170516059,1,4,6
170516060,1,1,3
170516061,3,4,5
170516062,3,5,5
170516063,2,4,6
170516064,4,5,6
170516065,1,2,5
170516066,4,5,5
170516067,2,5,6
170516068,2,3,5
170516069,2,3,4
170516070,1,4,6
170516071,2,2,3
170516072,1,3,4
170516073,3,5,6
170517001,4,5,6
170517002,1,2,2
170517003,5,5,6
170517004,3,5,6
170517005,3,6,6
170517006,3,3,4
170517007,2,4,6
170517008,1,1,2
170517009,3,5,5
170517010,1,5,6
170517011,1,2,5
170517012,2,3,4
170517013,3,3,5
170517014,2,3,4
170517015,1,3,5
170517016,3,5,5
170517017,1,1,1
170517018,1,3,5
170517019,2,3,4
170517020,1,1,5
170517021,1,4,5
170517022,1,1,6
170517023,1,3,5
170517024,2,2,6
170517025,1,3,5
170517026,1,1,1
170517027,4,5,6
170517028,2,3,5
170517029,2,5,6
170517030,2,3,5
170517031,1,6,6
170517032,2,3,4
170517033,1,3,4
170517034,2,5,5
170517035,3,5,6
170517036,3,5,5
170517037,2,2,4
170517038,1,3,6
170517039,4,5,6
170517040,4,4,4
170517041,2,3,4
170517042,2,3,4
170517043,1,4,5
170517044,1,5,5
170517045,2,2,4
170517046,4,4,6
170517047,1,6,6
170517048,1,1,2
170517049,1,4,5
170517050,5,6,6
170517051,2,4,5
170517052,1,1,2
170517053,3,6,6
170517054,1,2,4
170517055,1,1,5
170517056,1,2,3
170517057,3,3,5
170517058,3,3,3
170517059,1,2,3
170517060,2,2,4
170517061,3,3,5
170517062,2,2,4
170517063,1,2,4
170517064,3,4,6
170517065,1,5,6
170517066,2,3,5
170517067,1,2,4
170517068,1,3,5
170517069,3,4,5
170517070,3,4,5
170517071,2,2,4
170517072,1,2,4
170517073,1,1,2
170518001,3,5,5
170518002,3,4,5
170518003,3,3,4
170518004,1,4,4
170518005,1,3,6
170518006,1,1,2
170518007,1,3,6
170518008,4,4,5
170518009,1,2,4
170518010,4,5,5
170518011,2,4,6
170518012,3,4,6
170518013,1,1,4
170518014,3,4,6
170518015,1,2,5
170518016,5,5,5
170518017,2,3,3
170518018,2,3,3
170518019,2,5,6
170518020,3,4,6
170518021,1,4,4
170518022,1,4,6
170518023,1,3,5
170518024,2,3,6
170518025,1,3,6
170518026,2,3,3
170518027,2,3,6
170518028,2,5,6
170518029,1,3,5
170518030,1,5,6
170518031,1,3,5
170518032,2,3,3
170518033,3,4,5
170518034,4,5,5
170518035,2,3,4
170518036,2,5,6
170518037,1,2,2
170518038,2,3,4
170518039,3,4,5
170518040,1,3,6
170518041,3,4,6
170518042,1,4,6
170518043,2,3,5
170518044,3,6,6
170518045,1,2,6
170518046,1,2,3
170518047,1,6,6
170518048,1,5,6
170518049,4,4,6
170518050,1,2,3
170518051,1,4,4
170518052,4,5,6
170518053,1,4,5
170518054,1,2,3
170518055,1,4,6
170518056,1,2,4
170518057,1,2,3
170518058,2,3,4
170518059,6,6,6
170518060,2,5,6
170518061,1,5,6
170518062,4,4,6
170518063,3,4,5
170518064,1,2,6
170518065,2,2,4
170518066,1,1,4
170518067,1,2,3
170518068,1,2,6
170518069,4,6,6
170518070,1,2,2
170518071,1,4,5
170518072,2,3,6
170518073,1,5,5
170519001,1,5,6
170519002,4,4,5
170519003,1,2,4
170519004,4,4,5
170519005,2,5,5
170519006,2,6,6
170519007,5,6,6
170519008,4,4,5
170519009,1,1,1
170519010,3,5,6
170519011,1,1,5
170519012,2,4,6
170519013,1,1,5
170519014,1,2,4
170519015,2,3,4
170519016,3,4,5
170519017,1,1,3
170519018,1,1,2
170519019,1,4,4
170519020,5,6,6
170519021,2,4,5
170519022,1,2,5
170519023,1,5,6
170519024,2,3,5
170519025,3,4,6
170519026,1,2,6
170519027,1,1,4
170519028,1,2,6
170519029,2,4,5
170519030,1,2,3
170519031,1,5,5
170519032,2,2,6
170519033,3,4,6
170519034,1,3,5
170519035,1,3,6
170519036,1,1,4
170519037,1,2,2
170519038,1,3,6
170519039,4,5,6
170519040,1,3,6
170519041,2,3,6
170519042,1,3,5
170519043,2,2,5
170519044,1,4,5
170519045,2,5,6
170519046,2,2,5
170519047,2,4,6
170519048,3,3,3
170519049,2,4,5
170519050,4,4,5
170519051,2,4,5
170519052,1,3,6
170519053,2,4,6
170519054,2,3,6
170519055,1,5,5
170519056,2,2,5
170519057,1,1,5
170519058,1,2,4
170519059,1,2,3
170519060,2,4,6
170519061,2,3,6
170519062,2,3,5
170519063,1,4,6
170519064,3,4,5
170519065,3,5,6
170519066,2,2,2
170519067,2,4,5
170519068,1,5,6
170519069,1,2,5
170519070,4,4,6
170519071,4,5,6
170519072,3,6,6
170519073,1,2,5
170520001,2,2,3
170520002,4,4,6
170520003,1,3,5
170520004,1,2,3
170520005,1,1,5
170520006,2,4,4
170520007,4,4,4
170520008,1,1,4
170520009,2,3,5
170520010,5,5,6
170520011,2,2,6
170520012,3,6,6
170520013,1,3,5
170520014,3,5,6
170520015,2,3,5
170520016,1,4,6
170520017,1,4,4
170520018,3,4,6
170520019,1,2,4
170520020,2,3,5
170520021,4,4,5
170520022,1,3,4
170520023,2,3,3
170520024,2,3,6
170520025,3,3,3
170520026,1,4,4
170520027,4,5,5
170520028,1,3,4
170520029,3,4,5
170520030,2,2,6
170520031,2,5,6
170520032,2,3,4
170520033,2,4,6
170520034,2,5,5
170520035,3,5,5
170520036,2,3,5
170520037,2,2,5
170520038,3,3,4
170520039,3,5,6
170520040,1,2,4
170520041,2,2,6
170520042,3,3,3
170520043,3,4,5
170520044,1,2,2
170520045,1,1,2
170520046,1,2,4
170520047,1,2,2
170520048,3,6,6
170520049,3,5,5
170520050,3,4,5
170520051,1,2,5
170520052,1,2,6
170520053,1,2,4
170520054,1,6,6
170520055,4,5,5
170520056,3,3,6
170520057,4,5,6
170520058,2,3,4
170520059,4,5,6
170520060,4,6,6
170520061,2,4,6
170520062,2,4,6
170520063,3,6,6
170520064,4,5,5
170520065,4,5,5
170520066,1,3,5
170520067,2,4,6
170520068,1,1,3
170520069,4,5,6
170520070,1,1,2
170520071,1,1,6
170520072,3,4,6
170520073,2,3,6
170521001,1,3,3
170521002,3,4,6
170521003,2,2,6
170521004,4,5,5
170521005,3,3,6
170521006,1,5,5
170521007,2,4,6
170521008,1,4,6
170521009,1,2,3
170521010,1,1,3
170521011,2,4,5
170521012,2,4,5
170521013,5,5,6
170521014,1,5,5
170521015,1,3,4
170521016,2,2,4
170521017,1,2,6
170521018,2,4,5
170521019,1,2,3
170521020,3,3,3
170521021,1,3,6
170521022,5,6,6
170521023,5,5,6
170521024,1,3,6
170521025,2,2,6
170521026,1,3,6
170521027,2,5,6
170521028,2,5,5
170521029,2,2,5
170521030,1,2,5
170521031,1,2,6
170521032,1,3,6
170521033,2,5,6
170521034,4,5,6
170521035,1,4,6
170521036,2,2,4
170521037,1,1,4
170521038,1,2,3
170521039,1,3,6
170521040,3,4,5
170521041,1,1,5
170521042,1,3,5
170521043,2,4,6
170521044,1,1,5
170521045,1,1,6
170521046,2,3,6
170521047,2,4,5
170521048,1,5,5
170521049,4,5,6
170521050,1,2,6
170521051,4,5,5
170521052,1,2,5
170521053,1,1,4
170521054,2,4,5
170521055,3,3,6
170521056,3,5,6
170521057,2,3,6
170521058,1,1,2
170521059,2,4,5
170521060,1,2,2
170521061,2,4,6
170521062,1,4,6
170521063,2,3,4
170521064,2,2,2
170521065,1,3,5
170521066,3,3,5
170521067,2,2,5
170521068,1,3,5
170521069,2,2,4
170521070,3,3,4
170521071,2,2,3
170521072,1,6,6
170521073,1,2,5
170522001,3,5,6
170522002,2,4,6
170522003,1,4,5
170522004,1,2,2
170522005,2,3,4
170522006,2,4,6
170522007,3,3,6
170522008,3,4,6
170522009,1,2,3
170522010,1,3,5
170522011,3,6,6
170522012,3,4,5
170522013,3,4,4
170522014,1,1,5
170522015,1,3,5
170522016,1,3,4
170522017,1,1,2
170522018,2,3,4
170522019,4,4,6
170522020,2,4,6
170522021,1,6,6
170522022,4,5,6
170522023,3,5,6
170522024,3,6,6
170522025,3,4,5
170522026,4,5,5
170522027,3,4,6
170522028,3,5,6
170522029,5,6,6
170522030,2,5,5
170522031,1,2,4
170522032,3,4,6
170522033,4,4,6
170522034,1,4,4
170522035,4,4,6
170522036,2,2,3
170522037,2,4,5
170522038,1,5,5
170522039,2,3,4
170522040,4,5,6
170522041,1,2,4
170522042,2,4,6
170522043,6,6,6
170524001,2,4,5
170524002,3,4,5
170524003,2,4,6
170524004,2,2,6
170524005,1,2,5
170524006,1,3,6
170524007,2,2,2
170524008,2,5,5
170524009,2,4,5
170524010,3,4,6
170524011,1,4,6
170524012,2,2,3
170524013,1,2,5
170524014,1,6,6
170524015,3,4,5
170524016,5,6,6
170524017,1,6,6
170524018,1,3,5
170524019,1,4,6
170524020,3,4,5
170524021,3,6,6
170524022,1,2,4
170524023,3,6,6
170524024,4,6,6
170524025,1,2,3
170524026,1,2,5
170524027,1,2,3
170524028,1,2,5
170524029,5,5,6
170524030,1,4,5
170524031,4,6,6
170524032,1,4,5
170524033,2,5,5
170524034,5,5,6
170524035,1,2,6
170524036,1,2,4
170524037,2,5,6
170524038,1,1,4
170524039,1,3,6
170524040,3,6,6
170524041,1,3,5
170524042,3,3,6
170524043,2,3,6
170524044,1,2,4
170524045,2,2,2
170524046,2,2,6
170524047,3,5,6
170524048,2,3,5
170524049,1,2,3
170524050,2,4,6
170524051,1,2,6
170524052,2,5,6
170524053,1,5,6
170524054,2,3,4
170524055,1,2,5
170524056,1,3,5
170524057,4,4,6
170524058,2,5,6
170524059,1,1,2
170524060,2,6,6
170524061,1,2,5
170524062,1,3,6
170524063,1,2,6
170524064,5,5,6
170524065,2,4,5
170524066,1,6,6
170524067,1,1,2
170524068,1,3,4
170524069,3,4,6
170524070,3,3,6
170524071,3,4,6
170524072,2,4,6
170524073,1,4,6
170525001,1,1,3
170525002,1,2,4
170525003,1,1,2
170525004,1,3,6
170525005,1,2,4
170525006,3,4,6
170525007,2,5,6
170525008,2,2,2
170525009,5,6,6
170525010,1,4,5
170525011,2,5,6
170525012,2,6,6
170525013,5,5,6
170525014,2,2,3
170525015,1,1,6
170525016,1,2,5
170525017,1,3,5
170525018,3,5,6
170525019,2,2,5
170525020,2,4,5
170525021,2,5,6
170525022,1,5,6
170525023,1,4,6
170525024,1,4,6
170525025,3,4,6
170525026,1,2,3
170525027,1,2,5
170525028,1,2,6
170525029,2,4,6
170525030,2,3,4
170525031,1,2,3
170525032,1,4,6
170525033,1,5,6
170525034,2,4,4
170525035,1,3,4
170525036,1,2,3
170525037,1,6,6
170525038,2,4,5
170525039,1,4,6
170525040,3,4,4
170525041,1,2,5
170525042,2,4,4
170525043,3,4,4
170525044,3,3,6
170525045,2,4,6
170525046,1,5,6
170525047,2,2,4
170525048,3,3,3
170525049,2,2,3
170525050,1,2,5
170525051,4,5,5
170525052,5,5,6
170525053,2,2,6
170525054,1,1,6
170525055,1,4,5
170525056,3,4,4
170525057,2,3,6
170525058,1,5,6
170525059,3,3,3
170525060,2,2,6
170525061,4,4,5
170525062,4,5,5
170525063,3,5,6
170525064,2,3,4
170525065,2,3,5
170525066,1,1,4
170525067,2,2,4
170525068,1,3,5
170525069,4,4,6
170525070,2,3,6
170525071,1,4,4
170525072,1,4,5
170525073,2,2,3
170526001,1,2,2
170526002,1,4,6
170526003,3,6,6
170526004,4,4,6
170526005,2,3,3
170526006,2,3,3
170526007,1,3,6
170526008,2,3,6
170526009,3,3,4
170526010,1,1,6
170526011,2,4,6
170526012,1,4,6
170526013,2,2,2
170526014,3,4,6
170526015,3,5,6
170526016,1,3,5
170526017,2,2,6
170526018,1,3,4
170526019,3,4,6
170526020,1,4,5
170526021,1,1,5
170526022,1,3,5
170526023,1,1,2
170526024,1,2,2
170526025,2,4,6
170526026,1,2,6
170526027,1,1,4
170526028,1,1,6
170526029,2,3,4
170526030,1,4,6
170526031,1,3,3
170526032,1,5,6
170526033,1,3,5
170526034,2,3,5
170526035,6,6,6
170526036,1,4,6
170526037,1,1,6
170526038,3,3,5
170526039,1,5,5
170526040,2,2,6
170526041,5,5,6
170526042,1,3,5
170526043,2,2,3
170526044,1,3,5
170526045,1,1,3
170526046,1,4,6
170526047,2,4,4
170526048,2,3,5
170526049,3,4,5
170526050,1,3,4
170526051,3,3,5
170526052,2,3,5
170526053,1,3,4
170526054,2,2,4
170526055,1,1,6
170526056,1,6,6
170526057,1,2,5
170526058,4,6,6
170526059,1,1,5
170526060,2,3,5
170526061,3,4,4
170526062,1,3,6
170526063,1,3,5
170526064,3,6,6
170526065,2,2,5
170526066,2,5,5
170526067,1,1,2
170526068,3,5,6
170526069,2,5,6
170526070,2,2,3
170526071,2,2,3
170526072,2,3,5
170526073,2,2,5
170527001,4,5,6
170527002,2,5,5
170527003,1,5,6
170527004,3,6,6
170527005,1,2,3
170527006,1,1,5
170527007,4,5,6
170527008,4,6,6
170527009,4,4,5
170527010,3,6,6
170527011,3,4,6
170527012,3,4,6
170527013,1,3,5
170527014,1,5,6
170527015,3,4,6
170527016,2,4,5
170527017,1,1,6
170527018,2,4,6
170527019,2,2,6
170527020,1,6,6
170527021,2,4,4
170527022,1,2,3
170527023,2,5,5
170527024,1,4,4
170527025,1,2,5
170527026,2,5,5
170527027,1,2,4
170527028,1,2,5
170527029,3,3,4
170527030,3,5,6
170527031,2,3,4
170527032,3,4,5
170527033,2,3,6
170527034,1,4,4
170527035,2,5,5
170527036,2,4,6
170527037,3,3,4
170527038,2,4,5
170527039,3,4,6
170527040,3,4,6
170527041,2,6,6
170527042,1,1,5
170527043,2,4,6
170527044,1,3,5
170527045,1,4,6
170527046,2,2,5
170527047,2,3,5
170527048,1,5,6
170527049,3,5,6
170527050,1,3,5
170527051,2,2,5
170527052,2,4,5
170527053,2,4,5
170527054,3,5,6
170527055,1,2,3
170527056,5,5,6
170527057,5,5,6
170527058,4,5,6
170527059,1,1,2
170527060,1,1,2
170527061,1,3,6
170527062,1,2,4
170527063,1,1,2
170527064,1,1,4
170527065,4,5,6
170527066,3,5,5
170527067,1,3,4
170527068,1,1,5
170527069,2,5,6
170527070,3,4,4
170527071,2,5,5
170527072,1,3,6
170527073,1,1,2
170528001,4,5,6
170528002,1,5,6
170528003,4,5,5
170528004,1,1,6
170528005,1,4,5
170528006,2,2,4
